date,e,c,h,g,ne
2021-01-17 11:00:00,17915.41,4342.54,8.78,22.3,10142.62
2021-01-17 12:00:00,18347.52,4766.92,8.69,23.49,11292.59
2021-01-17 13:00:00,18659.9,5080.49,8.72,24.37,11393.46
2021-01-17 14:00:00,18868.76,5329.13,8.55,25.02,10698.92
2021-01-17 15:00:00,19143.02,5497.95,8.5,25.55,8898.65
2021-01-17 16:00:00,19321.91,5468.36,8.52,25.6,5077.21
2021-01-17 17:00:00,19082.16,5149.47,8.81,24.81,1190.51
2021-01-17 18:00:00,18786.2,4572.51,9.69,23.52,190.46
2021-01-17 19:00:00,18118.54,4124.65,9.59,22.1,1.11
2021-01-17 20:00:00,17632.91,3812.13,9.98,21.18,1.11
2021-01-17 21:00:00,17027.89,3327.34,10.36,19.81,1.11
2021-01-17 22:00:00,16365.97,2727.05,10.17,18.05,1.17
2021-01-17 23:00:00,15720.75,2313.56,10.44,16.79,1.17
2021-01-18 00:00:00,16031.74,2168.87,10.73,16.72,1.17
2021-01-18 01:00:00,15891.01,2068.39,11.34,16.52,1.21
2021-01-18 02:00:00,15802.5,2051.65,11.5,16.46,1.21
2021-01-18 03:00:00,15798.41,2018.31,11.74,16.43,1.22
2021-01-18 04:00:00,16225.38,2131.75,12.28,17.04,1.27
2021-01-18 05:00:00,17213.21,2343.33,13.31,18.31,1.2
2021-01-18 06:00:00,18612.13,2369.55,13.36,19.25,1.15
2021-01-18 07:00:00,19370.29,2458.85,13.44,19.93,9.91
2021-01-18 08:00:00,18651.23,2444.1,13.33,19.43,856.48
2021-01-18 09:00:00,18203.32,2587.47,12.22,19.26,4856.75
2021-01-18 10:00:00,18035.93,3008.35,11.44,19.94,7737.05
2021-01-18 11:00:00,18173.57,3706.38,10.51,21.38,9650.22
2021-01-18 12:00:00,18312.47,4300.29,9.69,22.62,10624.74
2021-01-18 13:00:00,18560.82,4775.84,9.53,23.79,11302.24
2021-01-18 14:00:00,18652.15,5022.38,9.11,24.31,10172.77
2021-01-18 15:00:00,18412.29,5030.67,9.15,24.19,6038.01
2021-01-18 16:00:00,18231.38,4791.08,9.18,23.56,2713.58
2021-01-18 17:00:00,18040.44,4541.6,9.19,22.89,801.43
2021-01-18 18:00:00,17925.64,4194.36,9.2,22.06,9.18
2021-01-18 19:00:00,17694.08,4011.85,9.38,21.55,1.1
2021-01-18 20:00:00,17465.91,3784.25,9.59,20.95,1.14
2021-01-18 21:00:00,17864.75,3563.96,9.6,20.71,1.15
2021-01-18 22:00:00,17833.12,3062.83,9.11,19.5,1.14
2021-01-18 23:00:00,17772.58,2899.14,9.14,19.11,1.15
2021-01-19 00:00:00,17883.38,2764.53,9.41,18.94,1.16
2021-01-19 01:00:00,17914.32,2662.44,9.22,18.7,1.19
2021-01-19 02:00:00,17610.77,2576.2,9.62,18.39,1.21
2021-01-19 03:00:00,17358.04,2620.81,9.63,18.33,1.22
2021-01-19 04:00:00,17918.01,2858.56,9.03,19.1,1.35
2021-01-19 05:00:00,18757.83,3239.76,8.9,20.43,1.27
2021-01-19 06:00:00,18698.14,3371.15,9.52,20.8,1.25
2021-01-19 07:00:00,17803.13,3101.18,10.05,19.74,7.02
2021-01-19 08:00:00,17380.72,3056.99,9.91,19.36,458.57
2021-01-19 09:00:00,17368.77,3163.54,9.26,19.46,1768.43
2021-01-19 10:00:00,17670.86,3504.76,9.17,20.38,3741.08
2021-01-19 11:00:00,17767.31,3787.2,8.38,20.92,4449.75
2021-01-19 12:00:00,18091.19,4145.71,7.82,21.81,5914.34
2021-01-19 13:00:00,19041.82,4723.36,7.77,23.66,9462.3
2021-01-19 14:00:00,19513.58,4849.47,8.2,24.3,4307.6
2021-01-19 15:00:00,19588.36,5047.56,7.47,24.65,4605.88
2021-01-19 16:00:00,19392.41,5026.96,7.96,24.57,2222.01
2021-01-19 17:00:00,18974.12,4782.21,8.37,23.85,314.72
2021-01-19 18:00:00,18738.56,4563.88,8.6,23.27,6.9
2021-01-19 19:00:00,18292.56,4387.13,9.06,22.69,1.12
2021-01-19 20:00:00,17737.44,4302.45,9.35,22.21,1.16
2021-01-19 21:00:00,17654.13,4085.78,9.59,21.72,1.14
2021-01-19 22:00:00,19448.38,3737.9,9.42,22.05,1.11
2021-01-19 23:00:00,19209.47,3406.22,9.22,21.14,1.15
2021-01-20 00:00:00,19008.91,3194.94,8.84,20.48,1.19
2021-01-20 01:00:00,18381.77,3095.48,8.57,19.82,1.21
2021-01-20 02:00:00,18343.38,3104.64,8.37,19.78,1.24
2021-01-20 03:00:00,18072.65,3055.34,8.62,19.55,1.29
2021-01-20 04:00:00,18097.63,3156.35,8.99,19.85,1.27
2021-01-20 05:00:00,18924.81,3379.92,9.44,20.94,1.25
2021-01-20 06:00:00,19700.61,3485.61,9.54,21.68,1.32
2021-01-20 07:00:00,20527.7,3618.9,10.3,22.62,11.32
2021-01-20 08:00:00,20068.63,3677.93,10.16,22.44,1073.97
2021-01-20 09:00:00,17318.16,3919.5,9.85,21.2,4761.25
2021-01-20 10:00:00,17777.86,4346.62,9.81,22.41,7582.84
2021-01-20 11:00:00,18175.93,4813.06,8.99,23.53,9910.64
2021-01-20 12:00:00,18460.37,5154.52,8.19,24.32,11343.66
2021-01-20 13:00:00,19431.1,5444.05,8.96,25.7,11013.06
2021-01-20 14:00:00,19749.17,5838.29,7.72,26.53,9974.55
2021-01-20 15:00:00,19370.71,5840.69,7.13,26.19,8540.37
2021-01-20 16:00:00,19163.04,5803.69,7.02,25.96,4942.43
2021-01-20 17:00:00,18755.78,5607.77,7.41,25.35,1190.12
2021-01-20 18:00:00,18379.44,4991.86,7.88,23.85,232.52
2021-01-20 19:00:00,18387.87,4438.92,7.7,22.61,1.02
2021-01-20 20:00:00,18310.71,4220.3,7.89,22.12,1.09
2021-01-20 21:00:00,17785.47,4067.75,7.84,21.45,1.08
2021-01-20 22:00:00,17080.73,3588.9,7.78,19.95,1.1
2021-01-20 23:00:00,16401.95,3234.89,7.88,18.77,1.11
2021-01-21 00:00:00,16685.47,3027.93,8.54,18.61,1.12
2021-01-21 01:00:00,16552.43,2891.44,8.43,18.21,1.17
2021-01-21 02:00:00,16402.78,2840.77,8.6,18.03,1.22
2021-01-21 03:00:00,16293.44,2857.05,8.69,18.02,1.22
2021-01-21 04:00:00,16451.71,2951.09,8.83,18.35,1.22
2021-01-21 05:00:00,17400.89,3239.59,8.48,19.51,1.3
2021-01-21 06:00:00,18347.78,3495.41,8.08,20.59,1.34
2021-01-21 07:00:00,19135.32,3485.28,8.28,21.09,6.34
2021-01-21 08:00:00,19301.6,3483.92,8.34,21.2,351.13
2021-01-21 09:00:00,19288.58,3523.02,8.98,21.4,1593.07
2021-01-21 10:00:00,19677.67,3876.49,8.66,22.36,4094.79
2021-01-21 11:00:00,20336.9,4488.56,7.88,23.97,6819.45
2021-01-21 12:00:00,20791.9,4768.72,7.27,24.76,5501.64
2021-01-21 13:00:00,21164.43,5076.56,7.09,25.63,9134.74
2021-01-21 14:00:00,21559.27,5421.81,7.33,26.68,9005.35
2021-01-21 15:00:00,21645.55,5522.45,7.04,26.9,7237.18
2021-01-21 16:00:00,21586.07,5502.26,7.23,26.85,4515.22
2021-01-21 17:00:00,21162.7,5283.82,7.28,26.12,1049.56
2021-01-21 18:00:00,20723.96,4749.03,7.73,24.75,214.06
2021-01-21 19:00:00,19890.34,4413.37,7.55,23.47,1.08
2021-01-21 20:00:00,18983.03,4139.74,8.16,22.41,1.09
2021-01-21 21:00:00,18347.83,3870.84,8.08,21.41,1.09
2021-01-21 22:00:00,17582.4,3563.47,8.15,20.27,1.11
2021-01-21 23:00:00,16303.56,3183.65,8.47,18.7,1.2
2021-01-22 00:00:00,16276.81,2688.72,8.58,17.62,1.15
2021-01-22 01:00:00,16287.9,2546.32,8.67,17.33,1.2
2021-01-22 02:00:00,16320.18,2546.21,8.85,17.38,1.27
2021-01-22 03:00:00,16157.41,2530.54,8.88,17.25,1.26
2021-01-22 04:00:00,16440.32,2677.75,8.52,17.68,1.29
2021-01-22 05:00:00,17389.16,2823.12,8.73,18.63,1.3
2021-01-22 06:00:00,18310.23,2979.37,8.96,19.59,1.3
2021-01-22 07:00:00,19542.01,3133.87,9.2,20.74,5.8
2021-01-22 08:00:00,19383.12,3377.66,9.97,21.32,370.39
2021-01-22 09:00:00,19165.08,3480.97,10.28,21.47,3019.52
2021-01-22 10:00:00,19378.81,3679.43,9.43,21.88,3849.92
2021-01-22 11:00:00,19998.23,4247.79,8.18,23.28,8330.92
2021-01-22 12:00:00,20568.82,4651.94,7.63,24.43,9917.18
2021-01-22 13:00:00,20643.86,4695.11,8.1,24.65,7005.76
2021-01-22 14:00:00,20430.05,4728.65,7.87,24.55,5992.94
2021-01-22 15:00:00,20328.18,4615.48,7.7,24.21,3150.71
2021-01-22 16:00:00,20059.22,4693.55,7.55,24.18,2211.51
2021-01-22 17:00:00,19539.86,4468.07,7.9,23.43,233.14
2021-01-22 18:00:00,19292.31,4123.33,8.2,22.58,6.45
2021-01-22 19:00:00,18778.2,3915.44,8.09,21.78,1.08
2021-01-22 20:00:00,18294.66,3741.67,8.16,21.11,1.1
2021-01-22 21:00:00,17571.73,3574.77,8.21,20.3,1.09
2021-01-22 22:00:00,16875.64,3333.93,8.36,19.36,1.13
2021-01-22 23:00:00,16584.48,2885.4,8.72,18.27,1.15
2021-01-23 00:00:00,16077.95,2492.72,8.81,17.11,1.14
2021-01-23 01:00:00,15276.14,2204.11,8.86,15.98,1.2
2021-01-23 02:00:00,15328.67,2250.21,8.85,16.11,1.32
2021-01-23 03:00:00,15298.28,2246.03,8.29,15.98,1.23
2021-01-23 04:00:00,15496.61,2312.76,7.93,16.19,1.23
2021-01-23 05:00:00,15914.29,2458.39,8.08,16.8,1.27
2021-01-23 06:00:00,16188.26,2695.39,8.74,17.61,1.27
2021-01-23 07:00:00,16168.37,2767.78,9.43,17.88,8.89
2021-01-23 08:00:00,16128.0,2769.12,10.04,17.97,388.7
2021-01-23 09:00:00,16170.15,2852.92,9.8,18.13,1742.3
2021-01-23 10:00:00,16241.09,3059.09,9.1,18.5,3379.71
2021-01-23 11:00:00,17060.02,3258.66,8.31,19.31,2358.38
2021-01-23 12:00:00,17101.03,3473.85,7.94,19.74,2841.55
2021-01-23 13:00:00,16526.57,3352.0,7.7,19.07,3258.2
2021-01-23 14:00:00,17004.22,3536.01,7.67,19.76,4658.47
2021-01-23 15:00:00,17974.35,3796.6,7.61,20.93,3320.16
2021-01-23 16:00:00,17301.32,3583.83,7.71,20.06,1656.44
2021-01-23 17:00:00,16375.82,3266.02,7.74,18.79,196.74
2021-01-23 18:00:00,16653.05,3001.49,8.89,18.59,9.48
2021-01-23 19:00:00,16280.51,2791.51,9.85,18.08,1.14
2021-01-23 20:00:00,15957.77,2674.22,9.47,17.55,1.13
2021-01-23 21:00:00,15715.57,2531.44,9.42,17.08,1.14
2021-01-23 22:00:00,15425.88,2280.11,9.05,16.28,1.15
2021-01-23 23:00:00,15157.99,2131.71,9.0,15.77,1.16
2021-01-24 00:00:00,15080.45,1946.22,9.31,15.38,1.18
2021-01-24 01:00:00,14839.84,1942.39,9.15,15.19,1.18
2021-01-24 02:00:00,14851.01,1903.82,8.6,15.01,1.2
2021-01-24 03:00:00,14873.65,1929.16,8.76,15.11,1.29
2021-01-24 04:00:00,15089.09,1970.52,9.39,15.45,1.22
2021-01-24 05:00:00,15548.82,2062.08,9.89,16.03,1.27
2021-01-24 06:00:00,15901.21,2113.05,10.51,16.47,1.23
2021-01-24 07:00:00,16169.62,2314.17,10.7,17.12,7.52
2021-01-24 08:00:00,16043.48,2557.28,11.2,17.66,241.6
2021-01-24 09:00:00,16077.81,2345.55,10.68,17.12,2596.82
2021-01-24 10:00:00,16131.75,2388.6,10.13,17.15,1536.19
2021-01-24 11:00:00,16275.41,2395.17,9.43,17.13,1486.99
2021-01-24 12:00:00,16153.59,2339.5,9.67,16.97,2615.05
2021-01-24 13:00:00,16299.18,2381.73,9.53,17.13,1927.63
2021-01-24 14:00:00,16503.71,2409.13,9.51,17.32,5053.75
2021-01-24 15:00:00,16502.8,2548.4,9.69,17.65,4920.53
2021-01-24 16:00:00,16594.74,2564.59,10.07,17.82,3551.33
2021-01-24 17:00:00,16639.44,2517.1,10.17,17.76,1085.91
2021-01-24 18:00:00,16926.89,2371.52,10.34,17.65,8.07
2021-01-24 19:00:00,16814.49,2299.83,10.32,17.42,1.12
2021-01-24 20:00:00,16554.96,2208.94,10.47,17.08,1.11
2021-01-24 21:00:00,16291.0,2081.7,10.59,16.66,1.12
2021-01-24 22:00:00,15998.57,1883.81,10.72,16.07,1.15
2021-01-24 23:00:00,15763.78,1786.68,10.26,15.63,1.15
2021-01-25 00:00:00,15781.96,1718.97,9.63,15.37,1.14
2021-01-25 01:00:00,15746.07,1721.27,9.62,15.35,1.18
2021-01-25 02:00:00,15813.21,1742.93,10.41,15.59,1.24
2021-01-25 03:00:00,15880.66,1746.51,10.61,15.68,1.23
2021-01-25 04:00:00,16409.12,1877.16,11.13,16.39,1.38
2021-01-25 05:00:00,17632.25,2105.32,12.29,17.86,1.36
2021-01-25 06:00:00,19189.75,2271.94,12.35,19.21,1.29
2021-01-25 07:00:00,20217.89,2321.12,12.66,20.01,5.32
2021-01-25 08:00:00,19819.77,2312.47,12.76,19.77,154.49
2021-01-25 09:00:00,19994.25,2379.88,12.98,20.06,1739.94
2021-01-25 10:00:00,19935.83,2442.41,12.04,19.99,3348.39
2021-01-25 11:00:00,19950.38,2475.82,11.56,19.99,1575.74
2021-01-25 12:00:00,20159.57,2570.44,10.39,20.11,3597.71
2021-01-25 13:00:00,20217.63,2519.37,10.89,20.13,1055.05
2021-01-25 14:00:00,19864.97,2263.7,13.29,19.78,424.45
2021-01-25 15:00:00,20467.75,2106.53,15.5,20.22,688.26
2021-01-25 16:00:00,20017.47,2144.39,13.94,19.74,3668.99
2021-01-25 17:00:00,19457.16,2079.51,13.72,19.2,340.18
2021-01-25 18:00:00,19441.08,2054.39,13.95,19.18,6.7
2021-01-25 19:00:00,19214.64,2002.44,13.56,18.85,4.43
2021-01-25 20:00:00,18652.6,2012.2,13.51,18.52,3.24
2021-01-25 21:00:00,18104.79,1930.83,12.5,17.81,2.08
2021-01-25 22:00:00,17287.88,1727.95,11.89,16.75,1.46
2021-01-25 23:00:00,16289.44,1637.45,11.39,15.83,1.34
2021-01-26 00:00:00,16215.83,1576.39,11.98,15.76,1.23
2021-01-26 01:00:00,16487.53,1563.99,11.78,15.87,1.21
2021-01-26 02:00:00,16380.81,1570.16,12.26,15.9,1.24
2021-01-26 03:00:00,16345.53,1589.85,12.37,15.94,1.36
2021-01-26 04:00:00,16757.15,1705.92,13.01,16.57,1.26
2021-01-26 05:00:00,17978.61,1846.8,13.72,17.77,1.53
2021-01-26 06:00:00,19538.54,1892.64,14.5,18.99,1.7
2021-01-26 07:00:00,20491.25,1911.72,14.86,19.69,7.2
2021-01-26 08:00:00,20141.41,1924.83,14.81,19.49,432.72
2021-01-26 09:00:00,20253.44,1974.51,14.97,19.7,1942.65
2021-01-26 10:00:00,20200.62,2094.18,14.65,19.87,3941.39
2021-01-26 11:00:00,20423.45,2122.18,13.25,19.81,5519.23
2021-01-26 12:00:00,20204.94,2159.88,12.61,19.64,4280.63
2021-01-26 13:00:00,20287.12,2190.07,12.71,19.78,8256.61
2021-01-26 14:00:00,19912.2,2203.26,12.89,19.61,4309.12
2021-01-26 15:00:00,19659.83,2223.6,13.55,19.62,2066.23
2021-01-26 16:00:00,19564.07,2208.76,13.0,19.42,1221.89
2021-01-26 17:00:00,19247.95,2202.84,12.45,19.11,284.84
2021-01-26 18:00:00,19188.3,2175.47,12.21,18.97,11.26
2021-01-26 19:00:00,18992.58,2080.61,13.06,18.8,1.37
2021-01-26 20:00:00,18480.1,2028.66,13.62,18.46,1.14
2021-01-26 21:00:00,17974.68,1964.77,13.66,18.02,1.15
2021-01-26 22:00:00,17315.72,1751.04,13.16,17.05,1.17
2021-01-26 23:00:00,16543.35,1638.94,12.76,16.25,1.2
2021-01-27 00:00:00,16440.69,1597.57,12.61,16.06,2.24
2021-01-27 01:00:00,16392.73,1588.89,12.75,16.04,1.27
2021-01-27 02:00:00,16488.54,1590.49,12.7,16.09,1.27
2021-01-27 03:00:00,16431.81,1583.01,12.9,16.08,1.26
2021-01-27 04:00:00,16908.4,1708.8,13.75,16.81,1.34
2021-01-27 05:00:00,18285.48,1926.56,14.68,18.31,1.53
2021-01-27 06:00:00,19966.64,1992.55,15.54,19.66,1.43
2021-01-27 07:00:00,21057.25,1970.13,15.85,20.35,14.14
2021-01-27 08:00:00,20558.15,1999.7,15.63,20.06,1010.56
2021-01-27 09:00:00,20305.69,2071.54,14.69,19.89,5033.63
2021-01-27 10:00:00,20077.89,2212.65,13.51,19.85,7525.72
2021-01-27 11:00:00,20186.54,2340.71,13.21,20.14,8960.01
2021-01-27 12:00:00,20163.68,2608.2,12.06,20.5,9511.69
2021-01-27 13:00:00,19879.14,2794.97,11.83,20.69,9268.97
2021-01-27 14:00:00,19771.8,3051.95,11.53,21.13,8565.77
2021-01-27 15:00:00,19525.93,3083.53,10.84,20.92,7485.51
2021-01-27 16:00:00,19293.8,3096.81,11.13,20.86,5046.25
2021-01-27 17:00:00,18925.52,3008.12,10.85,20.38,788.67
2021-01-27 18:00:00,18823.29,2692.04,11.32,19.71,213.68
2021-01-27 19:00:00,18572.54,2537.76,12.1,19.36,210.58
2021-01-27 20:00:00,18226.96,2426.52,12.37,18.95,202.35
2021-01-27 21:00:00,17686.5,2352.14,12.2,18.42,203.07
2021-01-27 22:00:00,17106.51,2203.21,11.68,17.64,202.42
2021-01-27 23:00:00,16152.6,2009.21,11.16,16.52,212.84
2021-01-28 00:00:00,16150.89,1819.66,11.07,16.09,211.05
2021-01-28 01:00:00,16211.28,1802.36,11.44,16.15,206.9
2021-01-28 02:00:00,16156.62,1790.32,11.29,16.07,210.51
2021-01-28 03:00:00,16052.33,1840.33,11.29,16.11,215.91
2021-01-28 04:00:00,16458.73,1967.08,11.32,16.65,222.19
2021-01-28 05:00:00,17610.01,2173.05,11.77,17.9,160.56
2021-01-28 06:00:00,19127.85,2331.3,12.26,19.28,97.95
2021-01-28 07:00:00,20024.62,2381.15,13.3,20.14,104.62
2021-01-28 08:00:00,19343.17,2502.21,13.8,20.08,659.14
2021-01-28 09:00:00,19266.29,2578.41,13.39,20.12,2899.31
2021-01-28 10:00:00,19420.4,2909.52,12.22,20.73,6008.04
2021-01-28 11:00:00,20028.01,3441.6,11.25,22.1,7878.83
2021-01-28 12:00:00,20211.35,3910.14,10.49,23.1,9867.08
2021-01-28 13:00:00,19920.22,4075.47,9.68,23.13,6823.37
2021-01-28 14:00:00,20827.68,4547.96,9.36,24.68,8385.21
2021-01-28 15:00:00,20649.5,4811.62,8.98,25.07,8482.63
2021-01-28 16:00:00,20451.17,5018.47,9.04,25.41,5724.19
2021-01-28 17:00:00,19961.03,4763.58,9.14,24.57,1491.64
2021-01-28 18:00:00,19590.39,4226.81,9.62,23.25,258.05
2021-01-28 19:00:00,18235.17,3426.87,9.63,20.65,4.02
2021-01-28 20:00:00,17564.58,3121.91,9.98,19.63,1.09
2021-01-28 21:00:00,17139.52,3030.93,10.28,19.22,1.28
2021-01-28 22:00:00,16630.24,2754.28,9.74,18.19,1.13
2021-01-28 23:00:00,16460.4,2555.29,9.56,17.62,1.18
2021-01-29 00:00:00,16505.1,2490.4,9.8,17.55,1.15
2021-01-29 01:00:00,16488.95,2499.0,9.94,17.58,1.22
2021-01-29 02:00:00,16200.06,2410.26,9.29,17.09,1.24
2021-01-29 03:00:00,16090.56,2421.51,8.88,16.97,1.21
2021-01-29 04:00:00,16297.3,2500.74,9.1,17.31,1.22
2021-01-29 05:00:00,17223.76,2687.35,10.02,18.47,1.4
2021-01-29 06:00:00,18876.94,2869.54,11.16,20.11,1.24
2021-01-29 07:00:00,18938.3,2834.63,12.17,20.25,9.43
2021-01-29 08:00:00,18615.71,2769.34,12.35,19.94,622.38
2021-01-29 09:00:00,18525.72,2996.32,11.06,20.15,4734.69
2021-01-29 10:00:00,19493.24,3643.7,10.11,22.0,6635.3
2021-01-29 11:00:00,19703.39,4046.13,8.95,22.8,7739.21
2021-01-29 12:00:00,19632.1,4319.17,9.11,23.38,9168.15
2021-01-29 13:00:00,19828.63,4283.04,9.2,23.44,8634.74
2021-01-29 14:00:00,19805.3,4343.28,9.0,23.52,4648.02
2021-01-29 15:00:00,19486.92,3818.42,8.94,22.16,1765.99
2021-01-29 16:00:00,18527.06,3216.66,10.37,20.5,598.51
2021-01-29 17:00:00,17831.21,2914.19,11.01,19.53,38.54
2021-01-29 18:00:00,17680.8,2720.86,11.58,19.11,14.91
2021-01-29 19:00:00,17611.67,2644.51,11.14,18.82,1.67
2021-01-29 20:00:00,17173.42,2617.06,11.13,18.49,1.14
2021-01-29 21:00:00,16842.25,2460.93,11.26,17.96,1.16
2021-01-29 22:00:00,16322.23,2199.0,10.59,16.94,1.15
2021-01-29 23:00:00,15802.11,2001.84,10.3,16.13,1.18
2021-01-30 00:00:00,15790.43,1942.27,10.51,16.03,1.19
2021-01-30 01:00:00,15696.63,1923.33,10.61,15.95,1.24
2021-01-30 02:00:00,15556.34,1867.08,10.95,15.8,1.32
2021-01-30 03:00:00,15520.37,1863.2,10.98,15.77,1.23
2021-01-30 04:00:00,15665.01,1905.97,11.14,15.99,1.38
2021-01-30 05:00:00,16120.68,2022.42,11.42,16.58,1.27
2021-01-30 06:00:00,16561.85,2285.58,12.32,17.59,2.1
2021-01-30 07:00:00,16896.53,2303.43,12.85,17.94,20.45
2021-01-30 08:00:00,16835.74,2285.5,13.05,17.9,1425.91
2021-01-30 09:00:00,16831.89,2431.28,12.08,18.04,5979.56
2021-01-30 10:00:00,16898.76,2571.86,10.78,18.15,8780.25
2021-01-30 11:00:00,17166.38,2786.57,9.86,18.62,10765.86
2021-01-30 12:00:00,17006.49,2934.3,8.94,18.68,12307.22
2021-01-30 13:00:00,17157.15,3089.87,9.01,19.12,12436.5
2021-01-30 14:00:00,17224.46,3270.53,9.01,19.56,11831.54
2021-01-30 15:00:00,17926.87,3471.35,8.87,20.42,10283.47
2021-01-30 16:00:00,17357.93,3544.34,8.88,20.22,7030.01
2021-01-30 17:00:00,16713.78,3249.79,8.7,19.14,1929.51
2021-01-30 18:00:00,16910.95,3020.86,9.15,18.85,599.68
2021-01-30 19:00:00,16714.67,2863.22,9.53,18.45,77.75
2021-01-30 20:00:00,16340.87,2741.01,9.47,17.93,1.15
2021-01-30 21:00:00,15974.2,2545.98,9.43,17.27,1.15
2021-01-30 22:00:00,15741.33,2333.07,9.48,16.67,1.15
2021-01-30 23:00:00,15543.06,2143.33,9.67,16.16,1.16
2021-01-31 00:00:00,15379.98,1971.96,10.47,15.83,1.18
2021-01-31 01:00:00,15306.66,1985.27,10.58,15.83,1.23
2021-01-31 02:00:00,15282.77,1941.7,11.13,15.82,1.25
2021-01-31 03:00:00,15340.63,1926.73,11.25,15.85,1.2
2021-01-31 04:00:00,15454.42,1966.75,11.71,16.09,3.57
2021-01-31 05:00:00,16026.58,1922.36,12.03,16.41,3.64
2021-01-31 06:00:00,16395.62,2103.8,12.0,17.03,1.83
2021-01-31 07:00:00,16600.65,2165.27,12.65,17.41,27.42
2021-01-31 08:00:00,16415.54,2286.49,12.32,17.51,1486.88
2021-01-31 09:00:00,16455.59,2662.8,10.62,18.04,6141.93
2021-01-31 10:00:00,16562.57,2956.07,9.62,18.57,9028.79
2021-01-31 11:00:00,17028.58,3472.82,9.11,19.9,11453.69
2021-01-31 12:00:00,17760.62,4037.6,9.07,21.59,12788.47
2021-01-31 13:00:00,17818.74,4351.8,9.18,22.33,12701.32
2021-01-31 14:00:00,18106.91,4645.7,9.1,23.15,11975.54
2021-01-31 15:00:00,18170.77,4775.78,8.99,23.45,9005.13
2021-01-31 16:00:00,18147.58,4635.34,8.91,23.11,3584.44
2021-01-31 17:00:00,17941.24,4393.14,9.26,22.52,1285.91
2021-01-31 18:00:00,18011.23,4135.61,9.09,21.97,358.05
2021-01-31 19:00:00,17740.68,3925.71,9.18,21.35,1.1
2021-01-31 20:00:00,17275.91,3681.2,9.23,20.54,1.1
2021-01-31 21:00:00,16828.06,3441.1,9.27,19.74,1.09
2021-01-31 22:00:00,16515.16,3153.22,9.5,18.95,1.13
2021-01-31 23:00:00,16250.87,2970.65,9.47,18.38,1.11
2021-02-01 00:00:00,16310.83,2792.04,9.61,18.05,1.13
2021-02-01 01:00:00,16034.67,2687.84,10.07,17.74,1.18
2021-02-01 02:00:00,15790.86,2557.08,10.34,17.35,1.21
2021-02-01 03:00:00,15835.13,2568.75,10.34,17.4,1.36
2021-02-01 04:00:00,16397.91,2739.23,10.2,18.1,1.21
2021-02-01 05:00:00,18162.08,3150.51,10.56,20.17,1.28
2021-02-01 06:00:00,19590.46,3353.89,10.64,21.52,1.22
2021-02-01 07:00:00,20534.01,3469.45,11.11,22.45,15.23
2021-02-01 08:00:00,20008.16,3443.68,11.54,22.14,688.06
2021-02-01 09:00:00,19872.74,3582.74,10.91,22.25,1838.63
2021-02-01 10:00:00,19981.59,3976.19,10.56,23.11,3210.77
2021-02-01 11:00:00,20278.67,4296.73,9.22,23.76,3313.92
2021-02-01 12:00:00,20570.31,4531.19,9.29,24.46,1752.1
2021-02-01 13:00:00,20666.04,4551.88,9.09,24.53,3064.27
2021-02-01 14:00:00,20627.38,4759.88,8.93,24.94,4531.43
2021-02-01 15:00:00,20684.6,4901.79,8.67,25.24,3057.05
2021-02-01 16:00:00,20674.56,5080.6,8.65,25.62,3520.19
2021-02-01 17:00:00,20072.0,4916.93,8.9,24.93,1212.29
2021-02-01 18:00:00,19900.15,4567.77,9.44,24.15,47.93
2021-02-01 19:00:00,19327.28,4179.61,9.18,22.9,1.09
2021-02-01 20:00:00,18517.34,3906.16,9.53,21.86,1.12
2021-02-01 21:00:00,17711.27,3669.63,9.72,20.87,1.1
2021-02-01 22:00:00,17145.49,3210.79,9.4,19.45,1.11
2021-02-01 23:00:00,16131.87,3113.21,9.22,18.57,1.15
2021-02-02 00:00:00,16088.55,2793.28,8.97,17.8,1.13
2021-02-02 01:00:00,16393.14,2762.11,8.12,17.77,1.17
2021-02-02 02:00:00,16495.08,2743.25,8.04,17.77,1.2
2021-02-02 03:00:00,16447.16,2718.68,8.24,17.73,1.24
2021-02-02 04:00:00,16608.42,2956.87,9.01,18.49,1.21
2021-02-02 05:00:00,17701.02,3230.33,10.02,19.96,1.29
2021-02-02 06:00:00,18969.37,3572.34,10.38,21.56,1.2
2021-02-02 07:00:00,19711.12,3663.75,10.17,22.19,16.48
2021-02-02 08:00:00,19135.39,3744.43,9.63,21.91,1165.9
2021-02-02 09:00:00,19602.43,4252.28,8.81,23.16,5264.01
2021-02-02 10:00:00,20220.49,4788.2,8.2,24.61,7529.16
2021-02-02 11:00:00,20945.84,5329.29,7.68,26.16,10302.56
2021-02-02 12:00:00,22089.51,5961.7,7.46,28.22,11923.32
2021-02-02 13:00:00,22180.12,6332.63,7.57,29.11,11959.06
2021-02-02 14:00:00,22047.31,6453.35,7.38,29.25,11135.95
2021-02-02 15:00:00,21967.78,6636.11,7.63,29.65,8847.08
2021-02-02 16:00:00,21860.22,6738.46,6.79,29.65,5163.96
2021-02-02 17:00:00,21376.44,6347.37,6.85,28.51,1255.27
2021-02-02 18:00:00,20884.94,5933.93,6.88,27.3,327.37
2021-02-02 19:00:00,19548.41,5344.39,7.16,25.22,1.01
2021-02-02 20:00:00,19139.74,5035.39,7.36,24.33,1.02
2021-02-02 21:00:00,18592.27,4650.75,7.55,23.18,1.04
